Nome,Estrela,Pais,Time,Idade,Posicao,Titular,Top Mundial,Lado,Caracteristica 1,Caracteristica 2,Extra
Hernán Wright,False,51,Alajuelense,19,1,True,False,Direito,6,13,aid=0 hash=10 sid=0 tid=0
Heiner Segura,False,51,Alajuelense,17,1,False,False,Esquerdo,10,9,aid=0 hash=9 sid=0 tid=0
Mario Alvarado,False,51,Alajuelense,18,2,True,False,Esquerdo,5,12,aid=0 hash=9 sid=0 tid=0
Jean Guevara,False,51,Alajuelense,19,2,True,False,Esquerdo,7,10,aid=0 hash=7 sid=0 tid=0
Fabian García,False,51,Alajuelense,16,2,False,False,Direito,7,10,aid=0 hash=10 sid=0 tid=0
Paolo Brown,False,51,Alajuelense,19,3,True,False,Direito,9,4,aid=0 hash=8 sid=0 tid=0
Gilberto Campos,False,51,Alajuelense,19,3,True,False,Direito,7,9,aid=0 hash=9 sid=0 tid=0
Harry,False,51,Alajuelense,18,3,True,False,Esquerdo,7,11,aid=0 hash=9 sid=0 tid=0
Fabian,False,51,Alajuelense,18,3,False,False,Direito,11,9,aid=0 hash=7 sid=0 tid=0
Saúl Medina,False,51,Alajuelense,16,4,True,False,Esquerdo,9,12,aid=0 hash=10 sid=0 tid=0
Carlos Rodríguez,False,51,Alajuelense,19,4,True,False,Esquerdo,13,9,aid=0 hash=10 sid=0 tid=0
Michael Bolaños,False,51,Alajuelense,17,4,False,False,Direito,9,11,aid=0 hash=7 sid=0 tid=0
Anton,False,29,Alecrim,19,0,True,False,Direito,3,1,aid=0 hash=8 sid=0 tid=0
Emílio Neves,False,29,Alecrim,16,0,False,False,Esquerdo,3,1,aid=0 hash=9 sid=0 tid=0
Emerson,False,29,Alecrim,19,1,True,False,Esquerdo,6,11,aid=0 hash=10 sid=0 tid=0
Tomás Gandelman,False,29,Alecrim,18,1,True,False,Esquerdo,10,6,aid=0 hash=8 sid=0 tid=0
Donato Ramos,False,29,Alecrim,18,1,False,False,Direito,6,11,aid=0 hash=7 sid=0 tid=0
Alfredo Ferreira,False,29,Alecrim,19,2,True,False,Direito,7,10,aid=0 hash=9 sid=0 tid=0
Octávio Bahia,False,29,Alecrim,17,2,True,False,Direito,5,12,aid=0 hash=9 sid=0 tid=0
Miguel de Freitas,False,29,Alecrim,18,2,False,False,Direito,7,5,aid=0 hash=10 sid=0 tid=0
Daryl Fleury,False,29,Alecrim,18,3,True,False,Esquerdo,4,9,aid=0 hash=7 sid=0 tid=0
Rogério Oliveira,False,29,Alecrim,16,3,True,False,Direito,7,9,aid=0 hash=10 sid=0 tid=0
Celso,False,29,Alecrim,18,3,True,False,Esquerdo,7,9,aid=0 hash=7 sid=0 tid=0
Júnior Netto,False,29,Alecrim,19,3,False,False,Esquerdo,4,9,aid=0 hash=8 sid=0 tid=0
Ary de Sousa,False,29,Alecrim,18,4,True,False,Direito,9,5,aid=0 hash=8 sid=0 tid=0
Sidney da Conceição,False,29,Alecrim,19,4,True,False,Esquerdo,9,8,aid=0 hash=7 sid=0 tid=0
Elías Romero,False,29,Alecrim,18,4,False,False,Esquerdo,8,11,aid=0 hash=7 sid=0 tid=0
Mohsen Purdy,False,57,Al-Gaish,18,0,True,False,Esquerdo,0,3,aid=0 hash=8 sid=0 tid=0
Said Qandil,False,57,Al-Gaish,18,0,False,False,Esquerdo,1,2,aid=0 hash=10 sid=0 tid=0
Moustafa Shafik,False,57,Al-Gaish,19,1,True,False,Esquerdo,6,13,aid=0 hash=7 sid=0 tid=0
Yousef Badawi,False,57,Al-Gaish,19,1,True,False,Direito,10,13,aid=0 hash=7 sid=0 tid=0
Talaat Mounir,False,57,Al-Gaish,19,1,False,False,Direito,10,13,aid=0 hash=10 sid=0 tid=0
Yusuf Chahine,False,57,Al-Gaish,16,2,True,False,Direito,7,12,aid=0 hash=9 sid=0 tid=0
Paul Ismael,False,57,Al-Gaish,19,2,True,False,Direito,7,13,aid=0 hash=10 sid=0 tid=0
Alaa Sabri,False,57,Al-Gaish,16,2,False,False,Direito,7,13,aid=0 hash=7 sid=0 tid=0
Abdullah Abbas,False,57,Al-Gaish,16,3,True,False,Direito,4,11,aid=0 hash=8 sid=0 tid=0
Haytham Ramadan,False,57,Al-Gaish,18,3,True,False,Direito,4,11,aid=0 hash=10 sid=0 tid=0
Abdel,False,57,Al-Gaish,18,3,True,False,Esquerdo,9,11,aid=0 hash=10 sid=0 tid=0
Haytham Amar,False,57,Al-Gaish,17,3,False,False,Direito,4,11,aid=0 hash=8 sid=0 tid=0
Marwan Moustafa,False,57,Al-Gaish,17,4,True,False,Direito,8,9,aid=0 hash=9 sid=0 tid=0
Abdul Sabri,False,57,Al-Gaish,18,4,True,False,Direito,13,9,aid=0 hash=9 sid=0 tid=0
Tamer Gabr,False,57,Al-Gaish,16,4,False,False,Direito,13,9,aid=0 hash=10 sid=0 tid=0
Hisham Ismail,False,57,Al-Ittihad,17,0,True,False,Direito,0,1,aid=0 hash=10 sid=0 tid=0
Talaat Waked,False,57,Al-Ittihad,18,0,False,False,Esquerdo,0,3,aid=0 hash=9 sid=0 tid=0
Mounir Orabi,False,57,Al-Ittihad,18,1,True,False,Esquerdo,6,11,aid=0 hash=8 sid=0 tid=0
Tariq Abbas,False,57,Al-Ittihad,17,1,True,False,Esquerdo,6,10,aid=0 hash=9 sid=0 tid=0
Athanasios,False,57,Al-Ittihad,16,1,False,False,Esquerdo,6,10,aid=0 hash=10 sid=0 tid=0
Mohsen,False,57,Al-Ittihad,16,2,True,False,Esquerdo,7,12,aid=0 hash=8 sid=0 tid=0
Hamdi Hegazy,False,57,Al-Ittihad,16,2,True,False,Esquerdo,7,10,aid=0 hash=9 sid=0 tid=0
Adel Said,False,57,Al-Ittihad,16,2,False,False,Esquerdo,10,13,aid=0 hash=8 sid=0 tid=0
Shadi Shehata,False,57,Al-Ittihad,19,3,True,False,Esquerdo,4,11,aid=0 hash=8 sid=0 tid=0
Mahmud Damian,False,57,Al-Ittihad,16,3,True,False,Esquerdo,11,9,aid=0 hash=10 sid=0 tid=0
Abdullah Kamal,False,57,Al-Ittihad,17,3,True,False,Direito,7,11,aid=0 hash=8 sid=0 tid=0
George Taha,False,57,Al-Ittihad,18,3,False,False,Esquerdo,7,13,aid=0 hash=9 sid=0 tid=0
Tarek Al-Banna,False,57,Al-Ittihad,16,4,True,False,Esquerdo,9,12,aid=0 hash=7 sid=0 tid=0
Abdul Latif,False,57,Al-Ittihad,16,4,True,False,Direito,9,5,aid=0 hash=10 sid=0 tid=0
Shadi Chahine,False,57,Al-Ittihad,19,4,False,False,Direito,9,13,aid=0 hash=10 sid=0 tid=0
John Barker,False,1,All Stars FC,17,0,True,False,Esquerdo,0,3,aid=0 hash=9 sid=0 tid=0
Rudi Grobler,False,1,All Stars FC,16,0,False,False,Direito,0,3,aid=0 hash=9 sid=0 tid=0
Vincent Ward,False,1,All Stars FC,19,1,True,False,Esquerdo,10,11,aid=0 hash=8 sid=0 tid=0
Mark Roberts,False,1,All Stars FC,19,1,True,False,Direito,6,11,aid=0 hash=10 sid=0 tid=0
Graham Parsons,False,1,All Stars FC,16,1,False,False,Esquerdo,6,11,aid=0 hash=7 sid=0 tid=0
Michael,False,1,All Stars FC,19,2,True,False,Esquerdo,5,12,aid=0 hash=8 sid=0 tid=0
Robbie Lindsay,False,1,All Stars FC,19,2,True,False,Direito,7,10,aid=0 hash=9 sid=0 tid=0
Jeremy,False,1,All Stars FC,19,2,False,False,Esquerdo,7,13,aid=0 hash=7 sid=0 tid=0
Anton Vermeulen,False,1,All Stars FC,16,3,True,False,Direito,11,9,aid=0 hash=7 sid=0 tid=0
Barend Wright,False,1,All Stars FC,19,3,True,False,Esquerdo,7,11,aid=0 hash=9 sid=0 tid=0
Carl Anderson,False,1,All Stars FC,16,3,True,False,Direito,7,13,aid=0 hash=10 sid=0 tid=0
Lawrence Taylor,False,1,All Stars FC,16,3,False,False,Esquerdo,4,13,aid=0 hash=9 sid=0 tid=0
Kenneth Williams,False,1,All Stars FC,17,4,True,False,Esquerdo,5,13,aid=0 hash=8 sid=0 tid=0
Peter Naude,False,1,All Stars FC,19,4,True,False,Esquerdo,5,13,aid=0 hash=8 sid=0 tid=0
Dirk,False,1,All Stars FC,19,4,False,False,Esquerdo,9,5,aid=0 hash=8 sid=0 tid=0
Hamza Osman,False,57,Al-Masry,18,0,True,False,Direito,2,0,aid=0 hash=8 sid=0 tid=0
Ahmed Ramadan,False,57,Al-Masry,19,0,False,False,Direito,1,2,aid=0 hash=8 sid=0 tid=0
Abdul Ghani,False,57,Al-Masry,19,1,True,False,Direito,6,10,aid=0 hash=10 sid=0 tid=0
Karim Tawfik,False,57,Al-Masry,16,1,True,False,Esquerdo,10,6,aid=0 hash=10 sid=0 tid=0
Pierre Hegazy,False,57,Al-Masry,18,1,False,False,Esquerdo,6,11,aid=0 hash=8 sid=0 tid=0
Amr Said,False,57,Al-Masry,19,2,True,False,Direito,5,12,aid=0 hash=7 sid=0 tid=0
Hassan,False,57,Al-Masry,18,2,True,False,Direito,7,10,aid=0 hash=8 sid=0 tid=0
Tamer,False,57,Al-Masry,17,2,False,False,Direito,7,10,aid=0 hash=10 sid=0 tid=0
Jalal Abdallah,False,57,Al-Masry,18,3,True,False,Esquerdo,10,11,aid=0 hash=7 sid=0 tid=0
Islam Osman,False,57,Al-Masry,18,3,True,False,Esquerdo,7,9,aid=0 hash=10 sid=0 tid=0
Ihab Awad,False,57,Al-Masry,18,3,True,False,Direito,4,11,aid=0 hash=9 sid=0 tid=0
Mahmoud Serageldin,False,57,Al-Masry,17,3,False,False,Direito,7,11,aid=0 hash=8 sid=0 tid=0
Reda,False,57,Al-Masry,19,4,True,False,Esquerdo,5,13,aid=0 hash=9 sid=0 tid=0
Tarek Seif,False,57,Al-Masry,17,4,True,False,Esquerdo,5,13,aid=0 hash=10 sid=0 tid=0
Mahmud Ramzy,False,57,Al-Masry,19,4,False,False,Direito,9,8,aid=0 hash=7 sid=0 tid=0
Ramy Shalhoub,False,57,Al-Mokawloon,16,0,True,False,Esquerdo,0,2,aid=0 hash=10 sid=0 tid=0
Atef Badawi,False,57,Al-Mokawloon,17,0,False,False,Direito,2,0,aid=0 hash=8 sid=0 tid=0
Georges Ramadan,False,57,Al-Mokawloon,18,1,True,False,Esquerdo,6,13,aid=0 hash=8 sid=0 tid=0
Alexander Serageldin,False,57,Al-Mokawloon,17,1,True,False,Direito,6,13,aid=0 hash=8 sid=0 tid=0
Adel Hegazy,False,57,Al-Mokawloon,18,1,False,False,Esquerdo,6,10,aid=0 hash=9 sid=0 tid=0
Hasan Ismail,False,57,Al-Mokawloon,16,2,True,False,Direito,7,12,aid=0 hash=9 sid=0 tid=0
Abdul Ghani,False,57,Al-Mokawloon,16,2,True,False,Esquerdo,7,13,aid=0 hash=8 sid=0 tid=0
Youssef Amin,False,57,Al-Mokawloon,19,2,False,False,Direito,7,9,aid=0 hash=7 sid=0 tid=0
Abdul Latif,False,57,Al-Mokawloon,19,3,True,False,Direito,4,9,aid=0 hash=9 sid=0 tid=0
Atef Kamal,False,57,Al-Mokawloon,17,3,True,False,Direito,7,10,aid=0 hash=8 sid=0 tid=0
Mounir Ebeid,False,57,Al-Mokawloon,16,3,True,False,Direito,4,9,aid=0 hash=8 sid=0 tid=0
Hamza Hakim,False,57,Al-Mokawloon,17,3,False,False,Esquerdo,7,5,aid=0 hash=9 sid=0 tid=0
Marwan Tawfik,False,57,Al-Mokawloon,17,4,True,False,Direito,9,5,aid=0 hash=9 sid=0 tid=0
Salih Taha,False,57,Al-Mokawloon,19,4,True,False,Direito,9,13,aid=0 hash=9 sid=0 tid=0
Yehia Osman,False,57,Al-Mokawloon,16,4,False,False,Direito,9,5,aid=0 hash=8 sid=0 tid=0
Jerônimo Zani,False,29,Altos,17,0,True,False,Esquerdo,1,2,aid=0 hash=7 sid=0 tid=0
Adriano,False,29,Altos,19,0,False,False,Esquerdo,0,1,aid=0 hash=10 sid=0 tid=0
Vítor Menezes,False,29,Altos,19,1,True,False,Direito,6,11,aid=0 hash=10 sid=0 tid=0
Giuseppe Cabral,False,29,Altos,16,1,True,False,Direito,10,9,aid=0 hash=9 sid=0 tid=0
Darcy Franzen,False,29,Altos,19,1,False,False,Direito,6,10,aid=0 hash=7 sid=0 tid=0
Rino Basso,False,29,Altos,19,2,True,False,Direito,10,13,aid=0 hash=10 sid=0 tid=0
Saulo Piccoli,False,29,Altos,18,2,True,False,Esquerdo,7,13,aid=0 hash=8 sid=0 tid=0
Benjamin Serra,False,29,Altos,19,2,False,False,Esquerdo,7,5,aid=0 hash=10 sid=0 tid=0
Jaime Ferreira,False,29,Altos,18,3,True,False,Direito,9,11,aid=0 hash=8 sid=0 tid=0
Leopoldo Schumacher,False,29,Altos,17,3,True,False,Direito,7,9,aid=0 hash=10 sid=0 tid=0
Casper,False,29,Altos,19,3,True,False,Direito,4,13,aid=0 hash=7 sid=0 tid=0
Edivaldo,False,29,Altos,17,3,False,False,Direito,4,11,aid=0 hash=7 sid=0 tid=0
Pedro Paulo Iram,False,29,Altos,19,4,True,False,Direito,8,11,aid=0 hash=7 sid=0 tid=0
Gilberto Taylor,False,29,Altos,18,4,True,False,Esquerdo,9,11,aid=0 hash=8 sid=0 tid=0
William Cadorini,False,29,Altos,19,4,False,False,Direito,13,9,aid=0 hash=10 sid=0 tid=0
Trevor Noble,False,1,AmaTuks,16,0,True,False,Esquerdo,2,0,aid=0 hash=9 sid=0 tid=0
Dylan Botha,False,1,AmaTuks,18,0,False,False,Direito,0,2,aid=0 hash=10 sid=0 tid=0
Hans Fischer,False,1,AmaTuks,17,1,True,False,Esquerdo,6,11,aid=0 hash=10 sid=0 tid=0
Ronald Lindsay,False,1,AmaTuks,18,1,True,False,Esquerdo,10,9,aid=0 hash=8 sid=0 tid=0
Jackie Hunt,False,1,AmaTuks,18,1,False,False,Esquerdo,6,13,aid=0 hash=8 sid=0 tid=0
Herman Vermeulen,False,1,AmaTuks,16,2,True,False,Direito,7,10,aid=0 hash=9 sid=0 tid=0
Jackie Pienaar,False,1,AmaTuks,17,2,True,False,Esquerdo,7,12,aid=0 hash=8 sid=0 tid=0
Steven Richter,False,1,AmaTuks,19,2,False,False,Direito,7,9,aid=0 hash=7 sid=0 tid=0
Billy,False,1,AmaTuks,18,3,True,False,Direito,7,11,aid=0 hash=7 sid=0 tid=0
Arthur Petersen,False,1,AmaTuks,18,3,True,False,Esquerdo,9,4,aid=0 hash=7 sid=0 tid=0
Roger Hobson,False,1,AmaTuks,16,3,True,False,Direito,10,12,aid=0 hash=7 sid=0 tid=0
Robbie Lawrence,False,1,AmaTuks,17,3,False,False,Direito,9,4,aid=0 hash=8 sid=0 tid=0
Arthur,False,1,AmaTuks,19,4,True,False,Esquerdo,9,5,aid=0 hash=7 sid=0 tid=0
Donald Price,False,1,AmaTuks,18,4,True,False,Esquerdo,8,11,aid=0 hash=8 sid=0 tid=0
Daniel Noble,False,1,AmaTuks,19,4,False,False,Esquerdo,9,8,aid=0 hash=10 sid=0 tid=0
Gareth Barnard,False,1,AmaZulu,19,0,True,False,Direito,0,1,aid=0 hash=7 sid=0 tid=0
Dirk Harrison,False,1,AmaZulu,19,0,False,False,Direito,0,2,aid=0 hash=8 sid=0 tid=0
Fred Breytenbach,False,1,AmaZulu,19,1,True,False,Direito,10,11,aid=0 hash=9 sid=0 tid=0
George Murray,False,1,AmaZulu,16,1,True,False,Esquerdo,10,6,aid=0 hash=7 sid=0 tid=0
Bobby Whitehead,False,1,AmaZulu,16,1,False,False,Direito,10,11,aid=0 hash=9 sid=0 tid=0
Tony,False,1,AmaZulu,19,2,True,False,Esquerdo,7,10,aid=0 hash=8 sid=0 tid=0
Kenneth,False,1,AmaZulu,16,2,True,False,Direito,7,5,aid=0 hash=10 sid=0 tid=0
Jimmy McCarthy,False,1,AmaZulu,19,2,False,False,Esquerdo,7,5,aid=0 hash=9 sid=0 tid=0
Craig Grobler,False,1,AmaZulu,17,3,True,False,Direito,4,11,aid=0 hash=8 sid=0 tid=0
Christiaan Duncan,False,1,AmaZulu,18,3,True,False,Esquerdo,10,13,aid=0 hash=9 sid=0 tid=0
Hennie Stewart,False,1,AmaZulu,16,3,True,False,Direito,7,9,aid=0 hash=8 sid=0 tid=0
Edward Scheckter,False,1,AmaZulu,16,3,False,False,Direito,11,13,aid=0 hash=10 sid=0 tid=0
Graham,False,1,AmaZulu,19,4,True,False,Direito,9,11,aid=0 hash=9 sid=0 tid=0
Danie,False,1,AmaZulu,16,4,True,False,Esquerdo,13,8,aid=0 hash=7 sid=0 tid=0
Gordon Price,False,1,AmaZulu,19,4,False,False,Direito,13,9,aid=0 hash=10 sid=0 tid=0
Carlos Eduardo,False,29,América-MG,19,0,True,False,Esquerdo,1,2,aid=0 hash=7 sid=0 tid=0
Natan,False,29,América-MG,20,0,False,False,Direito,2,0,aid=0 hash=5 sid=0 tid=0
Matheus Schultz,False,29,América-MG,20,1,True,False,Direito,6,10,aid=0 hash=9 sid=0 tid=0
Samuel,False,29,América-MG,19,1,True,False,Esquerdo,10,11,aid=0 hash=9 sid=0 tid=0
Heitor,False,29,América-MG,19,2,True,False,Esquerdo,7,10,aid=0 hash=8 sid=0 tid=0
Dudu,False,29,América-MG,18,2,True,False,Direito,7,13,aid=0 hash=7 sid=0 tid=0
Caique,False,29,América-MG,18,2,False,False,Esquerdo,7,12,aid=0 hash=10 sid=0 tid=0
Yago Santos,False,29,América-MG,20,3,True,False,Esquerdo,4,9,aid=0 hash=4 sid=0 tid=0
Kauan Pereira,False,29,América-MG,19,3,True,False,Esquerdo,11,8,aid=0 hash=6 sid=0 tid=0
Juan Sánchez,False,60,América-MG,20,3,True,False,Esquerdo,7,5,aid=0 hash=10 sid=0 tid=0
Rafa,False,29,América-MG,19,3,True,False,Direito,10,9,aid=0 hash=9 sid=0 tid=0
Moisés,False,29,América-MG,18,3,True,False,Direito,11,13,aid=0 hash=2 sid=0 tid=0
Marquinhos,False,29,América-MG,19,4,True,False,Esquerdo,9,5,aid=0 hash=6 sid=0 tid=0
Carlos Matheus,False,29,América-MG,20,4,True,False,Esquerdo,13,9,aid=0 hash=9 sid=0 tid=0
Jhonnatan,False,29,América-MG,18,4,True,False,Direito,8,13,aid=0 hash=10 sid=0 tid=0
Lucas Freitas,False,29,América RN,20,0,True,False,Esquerdo,0,1,aid=0 hash=8 sid=0 tid=0
Lins,False,29,América RN,20,1,True,False,Esquerdo,10,13,aid=0 hash=3 sid=0 tid=0
Gabriel,False,29,América RN,19,1,True,False,Direito,10,6,aid=0 hash=6 sid=0 tid=0
Neto,False,29,América RN,18,2,True,False,Esquerdo,10,13,aid=0 hash=8 sid=0 tid=0
Deivid,False,29,América RN,18,2,True,False,Direito,5,12,aid=0 hash=2 sid=0 tid=0
Zé,False,29,América RN,20,3,True,False,Esquerdo,11,13,aid=0 hash=6 sid=0 tid=0
Ricardo Luquesi,False,29,América RN,20,3,True,False,Direito,11,13,aid=0 hash=8 sid=0 tid=0
Luciano,False,29,América RN,20,3,True,False,Direito,13,10,aid=0 hash=5 sid=0 tid=0
Juninho,False,29,América RN,18,3,True,False,Esquerdo,11,8,aid=0 hash=2 sid=0 tid=0
Vitinho,False,29,América RN,19,4,True,False,Esquerdo,13,8,aid=0 hash=3 sid=0 tid=0
Henrique César,False,29,América RN,17,4,True,False,Direito,13,11,aid=0 hash=6 sid=0 tid=0
Pablo Guilherme,False,29,América RN,17,4,True,False,Esquerdo,9,11,aid=0 hash=1 sid=0 tid=0
Italo,False,29,América RN,17,4,True,False,Direito,5,13,aid=0 hash=1 sid=0 tid=0
Robinho,False,29,América RN,20,4,True,False,Esquerdo,9,8,aid=0 hash=6 sid=0 tid=0
Neto,False,29,América RN,18,4,True,False,Direito,9,12,aid=0 hash=4 sid=0 tid=0
Fortunato Chaves,False,29,América-SE,18,0,True,False,Esquerdo,0,3,aid=0 hash=9 sid=0 tid=0
Leozão Gonzaga,False,29,América-SE,18,0,False,False,Esquerdo,0,2,aid=0 hash=10 sid=0 tid=0
Liro Miranda,False,29,América-SE,17,1,True,False,Direito,6,10,aid=0 hash=7 sid=0 tid=0
Meyer Castilho,False,29,América-SE,17,1,True,False,Esquerdo,6,13,aid=0 hash=9 sid=0 tid=0
Fabiano de Alencar,False,29,América-SE,19,1,False,False,Direito,10,9,aid=0 hash=9 sid=0 tid=0
Leandrinho Braun,False,29,América-SE,19,2,True,False,Direito,7,10,aid=0 hash=8 sid=0 tid=0
Vitinho Roth,False,29,América-SE,19,2,True,False,Esquerdo,7,12,aid=0 hash=9 sid=0 tid=0
Adair Britto,False,29,América-SE,18,2,False,False,Direito,7,10,aid=0 hash=8 sid=0 tid=0
Rodrigo,False,29,América-SE,16,3,True,False,Esquerdo,4,11,aid=0 hash=9 sid=0 tid=0
Filipe,False,29,América-SE,17,3,True,False,Direito,4,11,aid=0 hash=9 sid=0 tid=0
Amarildo Paixão,False,29,América-SE,16,3,True,False,Direito,10,13,aid=0 hash=9 sid=0 tid=0
Emerson Bahia,False,29,América-SE,17,3,False,False,Esquerdo,4,11,aid=0 hash=9 sid=0 tid=0
Bebeto Costa,False,29,América-SE,18,4,True,False,Esquerdo,8,11,aid=0 hash=10 sid=0 tid=0
Lauro Fraga,False,29,América-SE,16,4,True,False,Direito,8,9,aid=0 hash=7 sid=0 tid=0
Lucimar,False,29,América-SE,18,4,False,False,Direito,9,5,aid=0 hash=7 sid=0 tid=0
Nicolás Santana,False,198,Angostura,17,0,True,False,Esquerdo,2,0,aid=0 hash=8 sid=0 tid=0
Sergio Jiménez,False,198,Angostura,16,0,False,False,Direito,2,0,aid=0 hash=9 sid=0 tid=0
Ali,False,198,Angostura,17,1,True,False,Direito,10,9,aid=0 hash=10 sid=0 tid=0
Héctor,False,198,Angostura,18,1,True,False,Direito,10,11,aid=0 hash=8 sid=0 tid=0
Pedro Delgado,False,198,Angostura,17,1,False,False,Direito,6,13,aid=0 hash=9 sid=0 tid=0
Aníbal,False,198,Angostura,17,2,True,False,Direito,7,13,aid=0 hash=9 sid=0 tid=0
Máximo Brandt,False,198,Angostura,16,2,True,False,Direito,7,10,aid=0 hash=9 sid=0 tid=0
Alexis Mata,False,198,Angostura,17,2,False,False,Esquerdo,7,12,aid=0 hash=7 sid=0 tid=0
Gilberto,False,198,Angostura,19,3,True,False,Esquerdo,7,9,aid=0 hash=10 sid=0 tid=0
Darwin Álvarez,False,198,Angostura,16,3,True,False,Esquerdo,7,5,aid=0 hash=9 sid=0 tid=0
Fernando Ramírez,False,198,Angostura,19,3,True,False,Direito,10,12,aid=0 hash=9 sid=0 tid=0
Miguel Ángel,False,198,Angostura,19,3,False,False,Esquerdo,4,11,aid=0 hash=9 sid=0 tid=0
Darwin Blanco,False,198,Angostura,16,4,True,False,Esquerdo,8,11,aid=0 hash=7 sid=0 tid=0
Bernardo Galarraga,False,198,Angostura,17,4,True,False,Direito,5,13,aid=0 hash=10 sid=0 tid=0
Frank Olivares,False,198,Angostura,19,4,False,False,Esquerdo,8,11,aid=0 hash=7 sid=0 tid=0
Adalberto,False,79,Antigua (GUA),16,0,True,False,Direito,0,2,aid=0 hash=9 sid=0 tid=0
Efraín Cerezo,False,79,Antigua (GUA),18,0,False,False,Esquerdo,0,1,aid=0 hash=7 sid=0 tid=0
Vinicio López,False,79,Antigua (GUA),17,1,True,False,Direito,10,11,aid=0 hash=10 sid=0 tid=0
Gustavo Lechuga,False,79,Antigua (GUA),18,1,True,False,Esquerdo,10,9,aid=0 hash=10 sid=0 tid=0
José,False,79,Antigua (GUA),17,1,False,False,Direito,6,10,aid=0 hash=7 sid=0 tid=0
Gustavo Rodríguez,False,79,Antigua (GUA),17,2,True,False,Direito,7,12,aid=0 hash=10 sid=0 tid=0
Hugo Rosenthal,False,79,Antigua (GUA),18,2,True,False,Esquerdo,7,10,aid=0 hash=8 sid=0 tid=0
José,False,79,Antigua (GUA),17,2,False,False,Esquerdo,5,12,aid=0 hash=7 sid=0 tid=0
Domingo Vásquez,False,79,Antigua (GUA),16,3,True,False,Esquerdo,10,12,aid=0 hash=10 sid=0 tid=0
Jean Tischler,False,79,Antigua (GUA),16,3,True,False,Direito,7,11,aid=0 hash=10 sid=0 tid=0
Federico,False,79,Antigua (GUA),16,3,True,False,Esquerdo,10,13,aid=0 hash=7 sid=0 tid=0
Gerardo Barrundia,False,79,Antigua (GUA),19,3,False,False,Direito,8,11,aid=0 hash=8 sid=0 tid=0
Ernesto Iriarte,False,79,Antigua (GUA),19,4,True,False,Direito,9,5,aid=0 hash=10 sid=0 tid=0
Claudio Romero,False,79,Antigua (GUA),19,4,True,False,Esquerdo,9,11,aid=0 hash=8 sid=0 tid=0
Fredy Foster,False,79,Antigua (GUA),16,4,False,False,Direito,13,9,aid=0 hash=7 sid=0 tid=0
Philippe Bienvenu,False,36,APEJES,19,0,True,False,Esquerdo,0,2,aid=0 hash=8 sid=0 tid=0
Herman,False,36,APEJES,16,0,False,False,Direito,0,2,aid=0 hash=10 sid=0 tid=0
Benjamin Samuel,False,36,APEJES,18,1,True,False,Esquerdo,10,6,aid=0 hash=10 sid=0 tid=0
Lionel Hako,False,36,APEJES,18,1,True,False,Esquerdo,10,11,aid=0 hash=8 sid=0 tid=0
Boris Godfroid,False,36,APEJES,16,1,False,False,Esquerdo,6,13,aid=0 hash=7 sid=0 tid=0
Adolphe,False,36,APEJES,19,2,True,False,Esquerdo,7,5,aid=0 hash=8 sid=0 tid=0
Thierry Kono,False,36,APEJES,19,2,True,False,Direito,7,5,aid=0 hash=10 sid=0 tid=0
Landry,False,36,APEJES,19,2,False,False,Direito,7,12,aid=0 hash=9 sid=0 tid=0
Patrick Hako,False,36,APEJES,16,3,True,False,Esquerdo,7,11,aid=0 hash=9 sid=0 tid=0
Éric Kadji,False,36,APEJES,17,3,True,False,Esquerdo,11,13,aid=0 hash=10 sid=0 tid=0
Samuel,False,36,APEJES,16,3,True,False,Direito,4,11,aid=0 hash=8 sid=0 tid=0
Georges Black,False,36,APEJES,19,3,False,False,Esquerdo,9,4,aid=0 hash=10 sid=0 tid=0
George Lowe,False,36,APEJES,19,4,True,False,Esquerdo,9,8,aid=0 hash=10 sid=0 tid=0
Loïc Lang,False,36,APEJES,18,4,True,False,Direito,5,13,aid=0 hash=10 sid=0 tid=0
Sébastien Edel,False,36,APEJES,16,4,False,False,Esquerdo,9,11,aid=0 hash=7 sid=0 tid=0
Rodrigue Mesidor,False,84,Arcahaie,18,0,False,False,Direito,2,0,aid=0 hash=5 sid=0 tid=0
Jean Claude Jerome,False,84,Arcahaie,16,0,False,False,Esquerdo,1,3,aid=0 hash=5 sid=0 tid=0
Max Baptiste,False,84,Arcahaie,19,1,False,False,Direito,7,6,aid=0 hash=2 sid=0 tid=0
Jean Marie Saint Vil,False,84,Arcahaie,17,1,False,False,Esquerdo,6,10,aid=0 hash=2 sid=0 tid=0
Gabriel Jean Philippe,False,84,Arcahaie,17,1,False,False,Direito,13,6,aid=0 hash=5 sid=0 tid=0
Joel Juste,False,84,Arcahaie,18,2,False,False,Esquerdo,7,12,aid=0 hash=6 sid=0 tid=0
Sony Saint Fort,False,84,Arcahaie,16,2,False,False,Direito,10,5,aid=0 hash=5 sid=0 tid=0
Jean Charles Nesly,False,84,Arcahaie,19,2,False,False,Esquerdo,5,7,aid=0 hash=9 sid=0 tid=0
Gesner Sanon,False,84,Arcahaie,19,3,False,False,Direito,11,9,aid=0 hash=5 sid=0 tid=0
Alfred Jacques,False,84,Arcahaie,17,3,False,False,Esquerdo,4,13,aid=0 hash=4 sid=0 tid=0
Paul Jeudy,False,84,Arcahaie,16,3,False,False,Direito,7,9,aid=0 hash=5 sid=0 tid=0
